Column1,block,street_name,lat,lon,return_url
2278,49,TELOK BLANGAH DR,1.2721989,103.8109848,"https://www.google.com/maps/place/49+Telok+Blangah+Dr,+Block+49,+Singapore+100049/@1.2721989,103.8109848,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdd3b1216e1:0x1d6dc83ef44ac6e5!8m2!3d1.2721989!4d103.8109848!16s%2Fg%2F12hn29vyg?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
376,48,TELOK BLANGAH DR,1.272373,103.8105229,"https://www.google.com/maps/place/48+Telok+Blangah+Dr,+Block+48,+Singapore+100048/@1.272373,103.8105229,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdd2e28fa39:0x94de74b88c7424e3!8m2!3d1.272373!4d103.8105229!16s%2Fg%2F12hs4lw6s?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2392,31,TELOK BLANGAH RISE,1.2724045,103.8209202,"https://www.google.com/maps/place/31+Telok+Blangah+Rise,+Block+31,+Singapore+090031/@1.2724045,103.8209202,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdf9b06992f:0x276b27f0c7984e13!8m2!3d1.2724045!4d103.8209202!16s%2Fg%2F12hs5wg0g?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
5963,38,TELOK BLANGAH RISE,1.2725081,103.8223965,"https://www.google.com/maps/place/38+Telok+Blangah+Rise,+Block+38,+Singapore+090038/@1.2725081,103.8223965,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19602f636a87:0xb1222ff789fd0612!8m2!3d1.2725081!4d103.8223965!16s%2Fg%2F12hkrr209?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
6067,45,TELOK BLANGAH DR,1.2725191,103.8093206,"https://www.google.com/maps/place/45+Telok+Blangah+Dr,+Block+45,+Singapore+100045/@1.2725191,103.8093206,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc2c8ca86f3:0xc25abe37d994a666!8m2!3d1.2725191!4d103.8093206!16s%2Fg%2F12hkfhy9q?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
362,104,BT PURMEI RD,1.2725634,103.825735,"https://www.google.com/maps/place/104+Bukit+Purmei+Rd,+Block+104,+Singapore+090104/@1.2725634,103.825735,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1960e38cb06b:0xba37c75c196f908d!8m2!3d1.2725634!4d103.825735!16s%2Fg%2F12hkfvm1d?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1589,105,BT PURMEI RD,1.2726252,103.824777,"https://www.google.com/maps/place/105+Bukit+Purmei+Rd,+Block+105,+Singapore+090105/@1.2726252,103.824777,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1960ff6df427:0x6cdf13bcd9d90f37!8m2!3d1.2726252!4d103.824777!16s%2Fg%2F12hnvrdsf?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2574,37,TELOK BLANGAH RISE,1.2726692,103.8228724,"https://www.google.com/maps/place/37+Telok+Blangah+Rise,+Block+37,+Singapore+090037/@1.2726692,103.8228724,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1960349b7ca9:0x44032397f24f69a5!8m2!3d1.2726692!4d103.8228724!16s%2Fg%2F12hzh_z5w?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
5882,35,TELOK BLANGAH RISE,1.2730336,103.8221303,"https://www.google.com/maps/place/35+Telok+Blangah+Rise,+Singapore+090035/@1.2730336,103.8221303,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19e80b6c32b5:0x699a7f44c80de263!8m2!3d1.2730336!4d103.8221303!16s%2Fg%2F11qntt41dv?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
330,106,BT PURMEI RD,1.2730595,103.8256319,"https://www.google.com/maps/place/106+Bukit+Purmei+Rd,+Block+106,+Singapore+090106/@1.2730595,103.8256319,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19611c4bd47d:0xec9663fe6544a631!8m2!3d1.2730595!4d103.8256319!16s%2Fg%2F12hw6r3dv?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2137,50,TELOK BLANGAH DR,1.2730871,103.8100803,"https://www.google.com/maps/place/50+Telok+Blangah+Dr,+Block+50,+Singapore+100050/@1.2730871,103.8100803,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdcd4c9a7d7:0x1bd86de115b84372!8m2!3d1.2730871!4d103.8100803!16s%2Fg%2F12hlp0ws2?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1913,30,TELOK BLANGAH RISE,1.2731255,103.8202507,"https://www.google.com/maps/place/30+Telok+Blangah+Rise,+Block+30,+Singapore+090030/@1.2731255,103.8202507,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdf74a035a3:0xb3d77c5120443fce!8m2!3d1.2731255!4d103.8202507!16s%2Fg%2F11wfcr3ltf?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2840,107,BT PURMEI RD,1.2731433,103.8246948,"https://www.google.com/maps/place/107+Bukit+Purmei+Rd,+Block+107,+Singapore+090107/@1.2731433,103.8246948,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196100b74851:0x63c585d436a43587!8m2!3d1.2731433!4d103.8246948!16s%2Fg%2F12hnxr5rl?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2897,32,TELOK BLANGAH RISE,1.2731553,103.8217065,"https://www.google.com/maps/place/32+Telok+Blangah+Rise,+Block+32,+Singapore+090032/@1.2731553,103.8217065,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdf7de8bb57:0x5f7b12bedc15a05!8m2!3d1.2731553!4d103.8217065!16s%2Fg%2F12hlmyg_4?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1243,7,TG PAGAR PLAZA,1.2732893,103.8439865,"https://www.google.com/maps/place/7+Tanjong+Pagar+Plz,+Singapore+081007/@1.2732893,103.8439865,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196b2534fe39:0x55653962e362672!8m2!3d1.2732893!4d103.8439865!16s%2Fg%2F11ycv377lj?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
8699,80C,TELOK BLANGAH ST 31,1.2734894,103.8072667,"https://www.google.com/maps/place/80C+Telok+Blangah+Street+31,+Singapore+103080/@1.2734894,103.8072667,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc37350519b:0x6ebfb0cb21a48513!8m2!3d1.2734894!4d103.8072667!16s%2Fg%2F11c1zsd55s?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
369,51,TELOK BLANGAH DR,1.2735257,103.8100806,"https://www.google.com/maps/place/51+Telok+Blangah+Dr,+Block+51,+Singapore+100051/@1.2735257,103.8100806,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdccd55d37b:0x288f7a2afa9833e2!8m2!3d1.2735257!4d103.8100806!16s%2Fg%2F12hw1v7y4?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2394,108,BT PURMEI RD,1.273537,103.8254358,"https://www.google.com/maps/place/108+Bukit+Purmei+Rd,+Block+108,+Singapore+090108/@1.273537,103.8254358,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19610fd04b5d:0x56c1d942ef4cced8!8m2!3d1.273537!4d103.8254358!16s%2Fg%2F12hmsll04?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
367,54,TELOK BLANGAH DR,1.2735824,103.8119265,"https://www.google.com/maps/place/54+Telok+Blangah+Dr,+Block+54,+Singapore+100054/@1.2735824,103.8119265,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdcef22cae7:0x80f1caf8cf2c4a7e!8m2!3d1.2735824!4d103.8119265!16s%2Fg%2F12jbz43x7?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1603,106,SPOTTISWOODE PK RD,1.2736408,103.834069,"https://www.google.com/maps/place/106+Spottiswoode+Park+Rd,+Block+106,+Singapore+080106/@1.2736408,103.834069,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196890a845df:0xc4979582b5d5e38b!8m2!3d1.2736408!4d103.834069!16s%2Fg%2F12hmb_2gg?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
357,34,TELOK BLANGAH WAY,1.2736754,103.822452,"https://www.google.com/maps/place/34+Telok+Blangah+Way,+Block+34,+Singapore+090034/@1.2736754,103.822452,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1961cfd63541:0xcb064adad9d7520b!8m2!3d1.2736754!4d103.822452!16s%2Fg%2F12h_yshfb?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2140,110,SPOTTISWOODE PK RD,1.2736855,103.836452,"https://www.google.com/maps/place/110+Spottiswoode+Park+Rd,+Block+110,+Singapore+081110/@1.2736855,103.836452,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19691e8ec9f5:0x9ae053e7e4da86a3!8m2!3d1.2736855!4d103.836452!16s%2Fg%2F12hk9n0g8?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
8712,80A,TELOK BLANGAH ST 31,1.27369,103.8065876,"https://www.google.com/maps/place/80A+Telok+Blangah+Street+31,+Singapore+101080/@1.27369,103.8065876,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc3a5b0facb:0x9dd5a01cec92f1a0!8m2!3d1.27369!4d103.8065876!16s%2Fg%2F11csnpb8d8?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
363,110,BT PURMEI RD,1.2738047,103.8270224,"https://www.google.com/maps/place/110+Bukit+Purmei+Rd,+Block+110,+Singapore+090110/@1.2738047,103.8270224,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196149dfa7fd:0xca04fe9d9768ebe!8m2!3d1.2738047!4d103.8270224!16s%2Fg%2F12hpk0xt1?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7654,17,CANTONMENT CL,1.2738322,103.8398552,"https://www.google.com/maps/place/17+Cantonment+Cl,+Block+17,+Singapore+080017/@1.2738322,103.8398552,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196bc29354bf:0x20982fada77f8c65!8m2!3d1.2738322!4d103.8398552!16s%2Fg%2F11xdr8crk1?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2407,52,TELOK BLANGAH DR,1.273845,103.8111939,"https://www.google.com/maps/place/52+Telok+Blangah+Dr,+Block+52,+Singapore+100052/@1.273845,103.8111939,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdcc140a97f:0xa738abcf5a9611a8!8m2!3d1.273845!4d103.8111939!16s%2Fg%2F12hk8x6qq?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
8750,80B,TELOK BLANGAH ST 31,1.2738854,103.8072751,"https://www.google.com/maps/place/80B+Telok+Blangah+Street+31,+Singapore+102080/@1.2738854,103.8072751,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc30a4f4497:0x47b5bd5f517d3a35!8m2!3d1.2738854!4d103.8072751!16s%2Fg%2F11kqgs6m_2?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7769,18,CANTONMENT CL,1.2738944,103.8394323,"https://www.google.com/maps/place/18+Cantonment+Cl,+Block+18,+Singapore+080018/@1.2738944,103.8394323,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196bddee7103:0x1539c08b95569d51!8m2!3d1.2738944!4d103.8394323!16s%2Fg%2F12hsnn4z_?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7704,19,CANTONMENT CL,1.2738963,103.8390119,"https://www.google.com/maps/place/19+Cantonment+Cl,+Block+19,+Singapore+080019/@1.2738963,103.8390119,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196bdff4c439:0xca579e7b212bebe1!8m2!3d1.2738963!4d103.8390119!16s%2Fg%2F12hpj8t6t?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7703,16,CANTONMENT CL,1.2739211,103.8402617,"https://www.google.com/maps/place/16+Cantonment+Cl,+Block+16,+Singapore+080016/@1.2739211,103.8402617,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196bea806ead:0x78c229c4f5e74805!8m2!3d1.2739211!4d103.8402617!16s%2Fg%2F12hqvn_r7?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2834,109,BT PURMEI RD,1.2739482,103.8252941,"https://www.google.com/maps/place/109+Bukit+Purmei+Rd,+Block+109,+Singapore+090109/@1.2739482,103.8252941,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19610d5e7e33:0x764571289666ca68!8m2!3d1.2739482!4d103.8252941!16s%2Fg%2F12hmy9n0b?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
334,55,TELOK BLANGAH DR,1.2739488,103.8121816,"https://www.google.com/maps/place/55+Telok+Blangah+Dr,+Block+55,+Singapore+100055/@1.2739488,103.8121816,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdced1a6ff1:0x5329e7cddcf4aa74!8m2!3d1.2739488!4d103.8121816!16s%2Fg%2F12hkfhy9r?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2395,77,TELOK BLANGAH DR,1.2739524,103.8088032,"https://www.google.com/maps/place/77+Telok+Blangah+Dr,+Block+77,+Singapore+100077/@1.2739524,103.8088032,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc33fb1df47:0xa4afed8b98488e44!8m2!3d1.2739524!4d103.8088032!16s%2Fg%2F12j3gvss5?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1579,28,TELOK BLANGAH RISE,1.2739601,103.8208692,"https://www.google.com/maps/place/28+Telok+Blangah+Rise,+Block+28,+Singapore+090028/@1.2739601,103.8208692,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdf684006d3:0xa418fc070e3977e6!8m2!3d1.2739601!4d103.8208692!16s%2Fg%2F12hsr755w?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2280,109,SPOTTISWOODE PK RD,1.2741176,103.8366124,"https://www.google.com/maps/place/109+Spottiswoode+Park+Rd,+Block+109,+Singapore+080109/@1.2741176,103.8366124,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196923d217b5:0x8dfb2e06dc86fbe9!8m2!3d1.2741176!4d103.8366124!16s%2Fg%2F12hmrb8zj?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1224,65,TELOK BLANGAH DR,1.2741756,103.8104415,"https://www.google.com/maps/place/65+Telok+Blangah+Dr,+Block+65,+Singapore+100065/@1.2741756,103.8104415,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdcca0e848d:0xc97717c2f1ab6fcf!8m2!3d1.2741756!4d103.8104415!16s%2Fg%2F12jm07y9m?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
379,66,TELOK BLANGAH DR,1.2742104,103.8097169,"https://www.google.com/maps/place/66+Telok+Blangah+Dr,+Block+66,+Singapore+100066/@1.2742104,103.8097169,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc349c231eb:0xcfb55d9c1194ebdb!8m2!3d1.2742104!4d103.8097169!16s%2Fg%2F12hmmq08x?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1914,33,TELOK BLANGAH WAY,1.2742136,103.822405,"https://www.google.com/maps/place/33+Telok+Blangah+Way,+Block+33,+Singapore+090033/@1.2742136,103.822405,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1961e652aee1:0x22699bc416c52058!8m2!3d1.2742136!4d103.822405!16s%2Fg%2F12hsz2lrt?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2276,56,TELOK BLANGAH HTS,1.2742758,103.8124511,"https://www.google.com/maps/place/56+Telok+Blangah+Heights,+Block+56,+Singapore+100056/@1.2742758,103.8124511,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdc8dca1393:0x7499fa2392098df2!8m2!3d1.2742758!4d103.8124511!16s%2Fg%2F12hn0c8_l?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2406,53,TELOK BLANGAH DR,1.2742909,103.8113681,"https://www.google.com/maps/place/53+Telok+Blangah+Dr,+Block+53,+Singapore+100053/@1.2742909,103.8113681,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdcbe6962e3:0xee0e74397c89d014!8m2!3d1.2742909!4d103.8113681!16s%2Fg%2F12hl2w6jj?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2139,111,BT PURMEI RD,1.2743901,103.8272301,"https://www.google.com/maps/place/111+Bukit+Purmei+Rd,+Block+111,+Singapore+090111/@1.2743901,103.8272301,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19614e0a13c5:0x2aab83761d0e79cc!8m2!3d1.2743901!4d103.8272301!16s%2Fg%2F12hl39w80?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7681,76,TELOK BLANGAH DR,1.2744038,103.8088114,"https://www.google.com/maps/place/76+Telok+Blangah+Dr,+Block+76,+Singapore+100076/@1.2744038,103.8088114,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bb2e80ee4c7:0x38b6d47129a4faaf!8m2!3d1.2744038!4d103.8088114!16s%2Fg%2F11wbz9jzx5?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2136,27,TELOK BLANGAH WAY,1.274434,103.8216652,"https://www.google.com/maps/place/27+Telok+Blangah+Way,+Singapore+090027/@1.274434,103.8216652,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1961e2ed66ab:0x109afee3142434cb!8m2!3d1.274434!4d103.8216652!16s%2Fg%2F11ww7wgw73?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7748,11,CANTONMENT CL,1.2744356,103.8396858,"https://www.google.com/maps/place/11+Cantonment+Cl,+Block+11,+Singapore+080011/@1.2744356,103.8396858,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196be514e00d:0x39e659eec6aae59b!8m2!3d1.2744356!4d103.8396858!16s%2Fg%2F12j5sw8m_?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1235,104,SPOTTISWOODE PK RD,1.2744423,103.8348924,"https://www.google.com/maps/place/104+Spottiswoode+Park+Rd,+Block+104,+Singapore+080104/@1.2744423,103.8348924,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1968c7c4aab5:0xb31d62aaa591a52d!8m2!3d1.2744423!4d103.8348924!16s%2Fg%2F12hkwhmch?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7923,12,CANTONMENT CL,1.2744823,103.8400849,"https://www.google.com/maps/place/12+Cantonment+Cl,+Block+12,+Singapore+080012/@1.2744823,103.8400849,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196bee07a1d5:0xab44741145f75c74!8m2!3d1.2744823!4d103.8400849!16s%2Fg%2F12hnfykfy?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1231,112,BT PURMEI RD,1.2745295,103.8259281,"https://www.google.com/maps/place/112+Bukit+Purmei+Rd,+Block+112,+Singapore+090112/@1.2745295,103.8259281,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19616630b213:0xf2c05d24c026c803!8m2!3d1.2745295!4d103.8259281!16s%2Fg%2F12hp_1j7m?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
366,57,TELOK BLANGAH HTS,1.2746029,103.8125244,"https://www.google.com/maps/place/57+Telok+Blangah+Heights,+Block+57,+Singapore+100057/@1.2746029,103.8125244,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdc8f5063e5:0x5989d20fdc3fbd03!8m2!3d1.2746029!4d103.8125244!16s%2Fg%2F12hv22ypp?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1585,64,TELOK BLANGAH DR,1.2746237,103.8105078,"https://www.google.com/maps/place/64+Telok+Blangah+Dr,+Block+64,+Singapore+100064/@1.2746237,103.8105078,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bdcb142d907:0xb9a3d4a1754fb93!8m2!3d1.2746237!4d103.8105078!16s%2Fg%2F12hkcbnkg?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
7790,13,CANTONMENT CL,1.2746874,103.8404881,"https://www.google.com/maps/place/13+Cantonment+Cl,+Block+13,+Singapore+080013/@1.2746874,103.8404881,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196b8cc95071:0xfd8a1b83bf9ead1!8m2!3d1.2746874!4d103.8404881!16s%2Fg%2F12jm07y9d?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
2141,103,SPOTTISWOODE PK RD,1.2747092,103.8352836,"https://www.google.com/maps/place/103+Spottiswoode+Park+Rd,+Block+103,+Singapore+080103/@1.2747092,103.8352836,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1968cef3c6a5:0xe659a38df83c2be5!8m2!3d1.2747092!4d103.8352836!16s%2Fg%2F12htw2b58?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
365,113,BT PURMEI RD,1.2748244,103.8269929,"https://www.google.com/maps/place/113+Bukit+Purmei+Rd,+Block+113,+Singapore+090113/@1.2748244,103.8269929,17z/data=!3m1!4b1!4m6!3m5!1s0x31da196157235a1f:0xa3ad6c1c36f59d7d!8m2!3d1.2748244!4d103.8269929!16s%2Fg%2F12hm_4jv8?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
